dirsize_norm,iat_norm
0.41499418020248413,6.088708687457256e-06
0.4040072560310364,2.247322527182405e-06
0.41967540979385376,1.4802921214140952e-05
0.4192241430282593,1.5799743778188713e-05
0.4158901274204254,1.0585896234260872e-05
0.42396992444992065,2.929468610091135e-05
0.42065611481666565,1.5182235074462369e-05
0.4201236367225647,1.5300127415684983e-05
0.41844549775123596,9.083168151846621e-06
0.4276759624481201,4.8249705287162215e-05
0.4161352217197418,9.739347660797648e-06
0.41172000765800476,4.959787020197837e-06
0.42485228180885315,3.392343933228403e-05
0.41858455538749695,1.3096409929858055e-05
0.42403826117515564,2.720698648772668e-05
0.4177485406398773,1.0304882380296476e-05
0.4191386103630066,1.2775431969203055e-05
0.4186611473560333,1.2701849300356116e-05
0.4126759171485901,4.638151949620806e-06
0.41882315278053284,1.4162741535983514e-05
0.429423063993454,5.9161699027754366e-05
0.41055023670196533,3.903190190612804e-06
0.4128554165363312,6.987193046370521e-06
0.4203220009803772,1.6384907212341204e-05
0.4334425628185272,0.00012000309652648866
0.427092581987381,3.91342728107702e-05
0.4067592918872833,2.44837633545103e-06
0.429017573595047,6.319960084510967e-05
0.428129643201828,5.4695057770004496e-05
0.4221515953540802,2.4188453608076088e-05
0.4321046471595764,7.869824185036123e-05
0.432913213968277,8.531768980901688e-05
0.42040884494781494,1.8076765627483837e-05
0.4320871829986572,8.1011196016334e-05
0.41726604104042053,1.0654868674464524e-05
0.40625274181365967,2.8311112600931665e-06
0.41313740611076355,5.19913965035812e-06
0.4195480942726135,1.0447452041262295e-05
0.41571104526519775,7.617446044605458e-06
0.4273121654987335,5.098674228065647e-05
0.418382853269577,1.0461998499522451e-05
0.43278592824935913,0.00010488997213542461
0.41627389192581177,9.551557013764977e-06
0.41516047716140747,9.713533472677227e-06
0.41631296277046204,1.2771812180289999e-05
0.4224131405353546,1.8794033167068847e-05
0.4157538414001465,6.150488388811937e-06
0.4181203544139862,1.3650506843987387e-05
0.4203284680843353,1.991758108488284e-05
0.418077677488327,1.326252913713688e-05
0.43144503235816956,8.446841820841655e-05
0.40811941027641296,2.911146793849184e-06
0.42196688055992126,1.86712513823295e-05
0.4056914150714874,1.5511764104303438e-06
0.4119318425655365,4.87754095956916e-06
0.4148145914077759,6.445802682719659e-06
0.4132310152053833,4.809006895811763e-06
0.4149731695652008,8.486885235470254e-06
0.4154457449913025,8.440812052867841e-06
0.41792982816696167,1.4103774446994066e-05
0.4064459204673767,2.2401050046028104e-06
0.40906885266304016,2.6952484404318966e-06
0.43656405806541443,0.00014429136354010552
0.4154355227947235,7.598813226650236e-06
0.4313866198062897,8.893095218809322e-05
0.42485520243644714,2.4373463020310737e-05
0.41494888067245483,7.893220754340291e-06
0.4037432074546814,1.4159700185700785e-06
0.41257551312446594,4.89695776195731e-06
0.42304524779319763,2.6507499569561332e-05
0.4215887188911438,2.175281770178117e-05
0.41487282514572144,9.365063306177035e-06
0.4208354949951172,1.4949383512430359e-05
0.39707469940185547,7.451573083017138e-07
0.42585813999176025,3.707336509251036e-05
0.41703280806541443,9.07934099814156e-06
0.4233882427215576,2.2048303435440175e-05
0.4027164578437805,9.241926477443485e-07
0.4276573359966278,4.3001498852390796e-05
0.41724881529808044,8.037324732868001e-06
