dirsize_norm,iat_norm
0.41955843567848206,1.751025592966471e-05
0.4203348755836487,1.9284865629742853e-05
0.4201781153678894,1.3819199011777528e-05
0.42963558435440063,6.363211286952719e-05
0.41528216004371643,5.897868959436892e-06
0.4133206903934479,5.967117886029882e-06
0.4179355204105377,1.1176087355124764e-05
0.4236726462841034,2.8181997549836524e-05
0.428101122379303,5.059726390754804e-05
0.4267027676105499,3.176566315232776e-05
0.42896658182144165,4.630677358363755e-05
0.42682480812072754,4.725546023109928e-05
0.4301302433013916,7.54161665099673e-05
0.41829055547714233,1.254909329873044e-05
0.4318913221359253,8.190268999896944e-05
0.41128334403038025,5.503977718035458e-06
0.43019986152648926,6.445775943575427e-05
0.4139006733894348,5.203420187172014e-06
0.42316386103630066,2.587392009445466e-05
0.4209175109863281,2.0239142031641677e-05
0.42737120389938354,4.606848597177304e-05
0.42315468192100525,2.5855619242065586e-05
0.42284122109413147,2.3171673092292622e-05
0.4269254207611084,4.6857338020345196e-05
0.41397082805633545,8.394532414968126e-06
0.4183191657066345,1.086690099327825e-05
0.41543227434158325,8.12405050965026e-06
0.4272734224796295,4.12810331908986e-05
0.4279964566230774,4.587716466630809e-05
0.4231223165988922,2.2551250367541797e-05
0.42345669865608215,2.6089930543093942e-05
0.42142826318740845,1.716162842058111e-05
0.4163588881492615,8.69465930009028e-06
0.42432233691215515,2.5403509425814264e-05
0.4035220742225647,1.4747872683074092e-06
0.43126368522644043,7.663263386348262e-05
0.412890762090683,5.356667315936647e-06
0.42764532566070557,5.342734948499128e-05
0.4222376048564911,2.4087443307507783e-05
0.41763192415237427,1.2378645806165878e-05
0.42776528000831604,4.6528275561286137e-05
0.4158117175102234,8.167132364178542e-06
0.42281320691108704,2.071243397949729e-05
0.4188821613788605,1.4086151168157812e-05
0.434721976518631,0.00013097134069539607
0.40679848194122314,2.789277232295717e-06
0.42079663276672363,1.646560849621892e-05
0.40734851360321045,2.4910198135330575e-06
0.423299103975296,2.717198003665544e-05
0.43171197175979614,8.086632442427799e-05
0.42273372411727905,1.796279684640467e-05
0.4073767066001892,1.932162376760971e-06
0.41679343581199646,8.50072865432594e-06
0.4227490723133087,2.2269170585786924e-05
0.4156572222709656,9.524904271529522e-06
0.437019020318985,0.0001970294106286019
0.42188289761543274,2.4352018954232335e-05
0.4079068601131439,2.9849607017240487e-06
0.4171411693096161,1.0082678272738121e-05
0.4170592129230499,1.1360119970049709e-05
0.41230130195617676,4.924588665744523e-06
0.4347594976425171,0.00012244809477124363
0.4172470271587372,1.2254891771590337e-05
0.41561663150787354,6.3356746977660805e-06
0.4157528579235077,8.616924787929747e-06
0.41585907340049744,6.407643468264723e-06
0.4210700988769531,2.0374294763314538e-05
0.419762521982193,1.8104541595675983e-05
0.4317169785499573,8.457690273644403e-05
0.4200769066810608,1.6299067283398472e-05
0.410776823759079,3.896454472851474e-06
0.4172004759311676,8.96701112651499e-06
0.4292304217815399,5.4039162932895124e-05
0.4249337911605835,2.6717458240455016e-05
0.42808404564857483,5.04262643516995e-05
0.42472612857818604,2.803809729812201e-05
0.42128050327301025,2.1338561055017635e-05
0.4233279526233673,2.4558486984460615e-05
0.42150911688804626,1.933215207827743e-05
0.4236590266227722,2.8664630008279346e-05
