dirsize_norm,iat_norm
0.4308007061481476,6.613924779230729e-05
0.41155555844306946,2.8843903692177264e-06
0.42768943309783936,4.865914524998516e-05
0.4236677885055542,2.165186197089497e-05
0.4309121370315552,7.269132765941322e-05
0.41819456219673157,1.456947939004749e-05
0.41987600922584534,1.8460557839716785e-05
0.42237651348114014,2.217689689132385e-05
0.4216850697994232,2.135977592843119e-05
0.4123207926750183,4.180077212367905e-06
0.42399048805236816,3.453702447586693e-05
0.4254890978336334,3.365268275956623e-05
0.41417625546455383,5.749225692852633e-06
0.41396456956863403,5.0818853196688e-06
0.41900134086608887,1.5203882867353968e-05
0.43189537525177,7.885810919106007e-05
0.4089580476284027,3.146417839161586e-06
0.42862674593925476,3.7275400245562196e-05
0.433034747838974,0.00010328840289730579
0.4355148375034332,0.00013828242663294077
0.4108988344669342,3.177885673721903e-06
0.431508332490921,8.442719263257459e-05
0.4246269762516022,3.117552842013538e-05
0.4176759123802185,1.2675553989538457e-05
0.4158012866973877,7.152335456339642e-06
0.4266633689403534,4.5197131839813665e-05
0.4111902415752411,4.64729055238422e-06
0.42571714520454407,3.3193136914633214e-05
0.41438567638397217,8.03755483502755e-06
0.42142990231513977,2.0802481230930425e-05
0.4181438684463501,1.1642118806776125e-05
0.42320188879966736,2.4146644136635587e-05
0.40915611386299133,3.5539198961487273e-06
0.42434173822402954,3.2129308237927034e-05
0.41454261541366577,8.055933903960977e-06
0.41709572076797485,1.1962050848524086e-05
0.42072078585624695,1.845996121119242e-05
0.4217485785484314,2.1648889742209576e-05
0.4047470688819885,1.9044249484068132e-06
0.42017239332199097,1.3197136468079407e-05
0.428567111492157,5.313250221661292e-05
0.4124178886413574,5.345853423932567e-06
0.42406904697418213,2.7352671168046072e-05
0.4145757257938385,9.140118891082238e-06
0.43490293622016907,0.00010405702778371051
0.430549681186676,5.4918593377806246e-05
0.4213321805000305,2.0970494006178342e-05
0.42412349581718445,2.596366721263621e-05
0.4171862006187439,5.729532404075144e-06
0.41860657930374146,1.4149943126540165e-05
0.4113304018974304,4.390762569528306e-06
0.41047003865242004,4.0101544982462656e-06
0.4167463779449463,5.696732841897756e-06
0.39466917514801025,4.813668965653051e-07
0.4273397624492645,4.491629806580022e-05
0.42538830637931824,3.7892106774961576e-05
0.41997846961021423,1.1758823347918224e-05
0.4277056157588959,4.299210922908969e-05
0.41332924365997314,4.382441602501785e-06
0.4237058162689209,2.4923720047809184e-05
0.41318851709365845,5.321204753272468e-06
0.42458245158195496,3.198220656486228e-05
0.42426660656929016,2.7332958779879846e-05
0.4199007749557495,1.882023934740573e-05
0.4283412992954254,5.3237745305523276e-05
0.41715705394744873,1.0449105502630118e-05
0.4213094115257263,2.1821468180860393e-05
0.40679246187210083,1.8694628352022846e-06
0.4127272963523865,5.652724212268367e-06
0.4131085276603699,6.447738996939734e-06
0.4142601788043976,3.817331617028685e-06
0.416458398103714,1.072838313120883e-05
0.414434015750885,5.155158760317136e-06
0.43341147899627686,9.46726358961314e-05
0.41425830125808716,5.873401732969796e-06
0.4276590347290039,4.096428892808035e-05
0.42712152004241943,4.4757238356396556e-05
0.43089771270751953,8.213434921344742e-05
0.42896297574043274,6.233226304175332e-05
0.42172518372535706,1.9661580154206604e-05
