dirsize_norm,iat_norm
0.425016313791275,3.3628526580287144e-05
0.41903528571128845,1.6258454706985503e-05
0.411173552274704,5.15999863637262e-06
0.4228741228580475,2.9666689442819916e-05
0.42463958263397217,2.9783195714117028e-05
0.405968576669693,1.5008989748821477e-06
0.40342211723327637,1.7568397652212298e-06
0.4211999177932739,1.7937221855390817e-05
0.4239806532859802,2.76477567240363e-05
0.4096065163612366,3.6362005175760714e-06
0.42518994212150574,3.3263262594118714e-05
0.413470059633255,5.627551217912696e-06
0.4251778721809387,2.9913964681327343e-05
0.4164658188819885,1.352491835859837e-05
0.3963572680950165,6.644394829891098e-07
0.41605886816978455,9.07206140254857e-06
0.4284314513206482,4.7046374675119296e-05
0.4205094575881958,1.5422272554133087e-05
0.4276282787322998,4.200381226837635e-05
0.400602787733078,8.697625162312761e-07
0.419031023979187,1.5069017536006868e-05
0.4245109558105469,2.7130239686812274e-05
0.4191665053367615,1.530545523564797e-05
0.4153040945529938,6.935741566849174e-06
0.4170900285243988,1.031591364153428e-05
0.4158576726913452,7.714414095971733e-06
0.42732587456703186,5.025028076488525e-05
0.42974549531936646,7.347830251092091e-05
0.4255855679512024,3.8423117075581104e-05
0.4194945693016052,1.4191011359798722e-05
0.42474713921546936,3.4128286642953753e-05
0.41563254594802856,9.734333616506774e-06
0.41416388750076294,6.241638857318321e-06
0.4192660450935364,1.3989775652589742e-05
0.41953209042549133,1.359791167487856e-05
0.4031533896923065,1.7657555417827098e-06
0.42494216561317444,3.133577047265135e-05
0.4069878160953522,2.3015950318949763e-06
0.41299811005592346,7.343842298723757e-06
0.42932260036468506,5.674636850017123e-05
0.42859911918640137,4.451401764526963e-05
0.4152321219444275,6.297549589362461e-06
0.41822052001953125,1.2820063602703158e-05
0.4212425947189331,1.7284815839957446e-05
0.42202892899513245,2.070139453280717e-05
0.4119279682636261,5.3842836678086314e-06
0.4125875234603882,5.274204340821598e-06
0.40726569294929504,4.200165221845964e-06
0.4281916320323944,4.404320861794986e-05
0.4188862144947052,1.4245846614358015e-05
0.4184739291667938,1.3825645510223694e-05
0.4207584857940674,1.7368724002153613e-05
0.41725000739097595,1.1447971701272763e-05
0.39814722537994385,7.359157052633236e-07
0.4094882309436798,2.5416945845790906e-06
0.4285602867603302,4.476167669054121e-05
0.41463035345077515,6.70084637022228e-06
0.4229791462421417,2.5234490749426186e-05
0.412192702293396,5.390402293414809e-06
0.42535749077796936,4.0044018533080816e-05
0.41801828145980835,1.2376108315947931e-05
0.41507452726364136,6.261886483116541e-06
0.4219573736190796,1.8820112018147483e-05
0.4131550192832947,6.123682851466583e-06
0.4245985150337219,3.437037594267167e-05
0.4303843677043915,7.264905434567481e-05
0.42748430371284485,5.310277265380137e-05
0.4141727685928345,6.380112608894706e-06
0.42686963081359863,3.371573984622955e-05
0.4289299249649048,5.418685032054782e-05
0.42475664615631104,3.1846040656091645e-05
0.4274117946624756,4.5029435568721965e-05
0.42478153109550476,3.123403439531103e-05
0.4207105338573456,1.5237253137456719e-05
0.4155389666557312,8.691889888723381e-06
0.42806047201156616,5.4140775318956e-05
0.42061397433280945,1.4535269656335004e-05
0.4189755618572235,1.4285557881521527e-05
0.4239696264266968,2.7025917006540112e-05
0.4276602566242218,4.242877912474796e-05
