dirsize_norm,iat_norm
0.4258817732334137,3.5309112718096e-05
0.43128788471221924,7.128585275495425e-05
0.4249158203601837,3.4477787266951054e-05
0.4223381280899048,2.6890636945609003e-05
0.4206419885158539,1.3265262168715708e-05
0.3953125476837158,4.5981045104781515e-07
0.4205071032047272,1.8260287106386386e-05
0.40947455167770386,2.9108607577654766e-06
0.4216858744621277,2.3674514523008838e-05
0.42367032170295715,2.6164181690546684e-05
0.42393749952316284,2.4685210519237444e-05
0.42280668020248413,2.3130121917347424e-05
0.4195497930049896,1.3129311810189392e-05
0.41940614581108093,1.4966373782954179e-05
0.43402668833732605,0.0001241490972461179
0.42121651768684387,1.7616530385566875e-05
0.4267807900905609,3.653747990028933e-05
0.4159237742424011,7.860656296543311e-06
0.4172850251197815,8.86877387529239e-06
0.42984673380851746,6.733484769938514e-05
0.409498393535614,3.3552482818777207e-06
0.4156204164028168,6.908418072271161e-06
0.41868677735328674,8.443146725767292e-06
0.418315589427948,1.319414241152117e-05
0.4137044847011566,6.028940333635546e-06
0.40619710087776184,1.6800278217488085e-06
0.41604524850845337,9.615257113182452e-06
0.4247117042541504,2.771073741314467e-05
0.41343459486961365,5.801632596558193e-06
0.4190761148929596,1.6132733435370028e-05
0.4106370210647583,4.659539172280347e-06
0.428806334733963,5.510839764610864e-05
0.41432687640190125,6.035625119693577e-06
0.43243545293807983,8.91794334165752e-05
0.41564589738845825,6.051543550711358e-06
0.4125608503818512,4.60447654404561e-06
0.41110605001449585,4.7290536713262554e-06
0.42502930760383606,3.1019244488561526e-05
0.4160313010215759,5.967140168650076e-06
0.4218536615371704,2.1004039808758534e-05
0.4207639694213867,1.352812978439033e-05
0.4206705391407013,2.1086183551233262e-05
0.417280912399292,1.062505725712981e-05
0.41843467950820923,1.382184746034909e-05
0.42903029918670654,5.3177565860096365e-05
0.4037911891937256,1.535756268822297e-06
0.42195677757263184,2.003082408918999e-05
0.4279109239578247,5.0700818974291906e-05
0.4169902503490448,8.921590051613748e-06
0.42021048069000244,1.3498064618033823e-05
0.432590126991272,0.00010889711847994477
0.4151442348957062,6.8487761382129975e-06
0.41942527890205383,1.1558991900528781e-05
0.41338473558425903,5.64847778150579e-06
0.4187776446342468,9.746260730025824e-06
0.4169509708881378,1.1782508408941794e-05
0.4127788841724396,5.4118399930302985e-06
0.4034399092197418,1.3526495195037569e-06
0.4162362515926361,7.889774678915273e-06
0.4140704274177551,4.620756953954697e-06
0.4219108521938324,2.1636566089000553e-05
0.41691482067108154,1.0743741768237669e-05
0.4285450279712677,6.194318848429248e-05
0.42956843972206116,7.000187906669453e-05
0.4158848226070404,8.016044375835918e-06
0.42142924666404724,1.6111069271573797e-05
0.41786742210388184,1.1540487321326509e-05
0.41484352946281433,7.054684829199687e-06
0.42306533455848694,2.754209708655253e-05
0.43014127016067505,6.196812319103628e-05
0.41128236055374146,4.508538040681742e-06
0.40846383571624756,3.7479815091501223e-06
0.4013224244117737,1.6153203432622831e-06
0.4204348921775818,1.444625922886189e-05
0.4289840757846832,6.245911936275661e-05
0.4186359941959381,1.521799640613608e-05
0.42646336555480957,3.558348907972686e-05
0.41320905089378357,7.616217772010714e-06
0.4028679430484772,1.7777845187083585e-06
0.4268474578857422,4.456876922631636e-05
